CLAVE,Year,agriculture,business_support,construction,entertainment,finance,hospitality,management,manufacturing,media,mining,other_services,professional_services,real_estate,retail,transport,wholesale,UE,micro_firms,small_firms,medium_firms,big_firms
32025,2015,0,0.016091954022988506,0.0022988505747126436,0.027586206896551724,0.006896551724137931,0.14482758620689656,0,0.1103448275862069,0.009195402298850575,0,0.135632183908046,0,0.004597701149425287,0.5126436781609195,0.004597701149425287,0.02528735632183908,435,96.55,3.45,0,0
32025,2019,0,0.013986013986013986,0,0.02097902097902098,0.002331002331002331,0.15384615384615385,0,0.13053613053613053,0.006993006993006993,0,0.15151515151515152,0.002331002331002331,0.002331002331002331,0.47785547785547783,0.009324009324009324,0.027972027972027972,429,92.77,7.23,0,0
32026,2015,0,0.010526315789473684,0,0.021052631578947368,0.010526315789473684,0.16842105263157894,0,0.07368421052631578,0.010526315789473684,0.021052631578947368,0.12631578947368421,0,0,0.5473684210526316,0,0.010526315789473684,95,91.58,7.37,0,1.05
32026,2019,0,0.014598540145985401,0,0.029197080291970802,0.051094890510948905,0.22627737226277372,0,0.029197080291970802,0.0072992700729927005,0.0364963503649635,0.12408759124087591,0,0,0.41605839416058393,0.0072992700729927005,0.058394160583941604,137,85.4,11.68,0.73,0.73
32027,2015,0,0.058823529411764705,0,0,0,0.058823529411764705,0,0.029411764705882353,0.029411764705882353,0,0.14705882352941177,0,0,0.6764705882352942,0,0,34,100,0,0,0
32027,2019,0,0.02564102564102564,0,0.02564102564102564,0,0.10256410256410256,0,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.10256410256410256,0,0,0.6410256410256411,0,0,39,97.44,0,0,2.56
32028,2015,0,0.034482758620689655,0,0.022988505747126436,0.011494252873563218,0.11494252873563218,0,0.08045977011494253,0.011494252873563218,0,0.11494252873563218,0,0.011494252873563218,0.5517241379310345,0.011494252873563218,0.034482758620689655,87,100,0,0,0
32028,2019,0,0.011764705882352941,0,0.023529411764705882,0,0.2235294117647059,0,0.08235294117647059,0.011764705882352941,0,0.09411764705882353,0,0,0.5176470588235295,0.011764705882352941,0.023529411764705882,85,100,0,0,0
32029,2015,0.004711425206124852,0.011778563015312132,0.001177856301531213,0.030624263839811542,0.0035335689045936395,0.1248527679623086,0,0.12367491166077739,0.008244994110718492,0.001177856301531213,0.15901060070671377,0.015312131919905771,0.009422850412249705,0.4628975265017668,0.011778563015312132,0.03180212014134275,849,95.17,4.24,0.35,0.24
32029,2019,0.006243496357960458,0.006243496357960458,0.001040582726326743,0.03433922996878252,0.014568158168574402,0.14672216441207075,0,0.11238293444328824,0.008324661810613945,0.003121748178980229,0.16649323621227888,0.01768990634755463,0.015608740894901144,0.4287200832466181,0.005202913631633715,0.03329864724245578,961,94.17,4.89,0.52,0.1
32030,2015,0,0.0273972602739726,0,0.03424657534246575,0,0.1506849315068493,0,0.13013698630136986,0.00684931506849315,0,0.1643835616438356,0.0136986301369863,0,0.4246575342465753,0.02054794520547945,0.0273972602739726,146,100,0,0,0
32030,2019,0.0072992700729927005,0.021897810218978103,0,0.0364963503649635,0,0.20437956204379562,0,0.145985401459854,0,0,0.17518248175182483,0.0072992700729927005,0.0072992700729927005,0.3357664233576642,0.0072992700729927005,0.051094890510948905,137,97.08,2.92,0,0
32031,2015,0.006191950464396285,0.018575851393188854,0.0030959752321981426,0.01238390092879257,0.006191950464396285,0.14860681114551083,0,0.1393188854489164,0.015479876160990712,0,0.1826625386996904,0.015479876160990712,0.009287925696594427,0.42105263157894735,0,0.021671826625386997,323,96.9,3.1,0,0
32031,2019,0.0060790273556231,0.0121580547112462,0.0060790273556231,0.02127659574468085,0.0121580547112462,0.15501519756838905,0,0.13069908814589665,0.0121580547112462,0,0.17325227963525835,0.0182370820668693,0.00911854103343465,0.4072948328267477,0,0.0364741641337386,329,94.83,5.17,0,0
32032,2015,0,0.00851063829787234,0.00425531914893617,0.01702127659574468,0.00851063829787234,0.1,0,0.10425531914893617,0.00851063829787234,0.00425531914893617,0.14893617021276595,0.006382978723404255,0.02127659574468085,0.49361702127659574,0.027659574468085105,0.04680851063829787,470,92.34,5.74,0.85,1.06
32032,2019,0.0017271157167530224,0.0051813471502590676,0.0069084628670120895,0.02072538860103627,0.013816925734024179,0.12435233160621761,0,0.11226252158894647,0.0051813471502590676,0.0034542314335060447,0.16062176165803108,0.010362694300518135,0.044905008635578586,0.4421416234887737,0.027633851468048358,0.02072538860103627,579,86.53,10.71,0.86,0.86
32033,2015,0.03184713375796178,0.03184713375796178,0,0.025477707006369428,0.006369426751592357,0.15286624203821655,0,0.08917197452229299,0.006369426751592357,0.006369426751592357,0.10191082802547771,0.012738853503184714,0.012738853503184714,0.5031847133757962,0,0.01910828025477707,157,98.73,0.64,0.64,0
32033,2019,0.034722222222222224,0.027777777777777776,0,0.027777777777777776,0.006944444444444444,0.1388888888888889,0,0.0763888888888889,0.006944444444444444,0.006944444444444444,0.08333333333333333,0.013888888888888888,0.013888888888888888,0.5347222222222222,0.006944444444444444,0.020833333333333332,144,94.44,4.86,0.69,0
32034,2015,0.0019710906701708277,0.017082785808147174,0,0.022996057818659658,0.007227332457293035,0.15505913272010513,0,0.14848883048620237,0.0045992115637319315,0,0.14060446780551905,0.0164257555847569,0.008541392904073587,0.4454664914586071,0.005256241787122208,0.026281208935611037,1522,97.5,2.43,0.07,0
32034,2019,0.0026560424966799467,0.011288180610889775,0,0.021248339973439574,0.006640106241699867,0.1394422310756972,0,0.14940239043824702,0.00398406374501992,0,0.14741035856573706,0.020584329349269587,0.008632138114209827,0.4535192563081009,0.00398406374501992,0.031208499335989376,1506,96.22,3.59,0.2,0
32035,2015,0,0.0449438202247191,0,0.056179775280898875,0.011235955056179775,0.12359550561797752,0,0.06741573033707865,0.011235955056179775,0,0.10112359550561797,0.011235955056179775,0.033707865168539325,0.5280898876404494,0,0.011235955056179775,89,98.88,1.12,0,0
32035,2019,0,0.04081632653061224,0,0.02040816326530612,0.02040816326530612,0.15306122448979592,0,0.10204081632653061,0.01020408163265306,0,0.09183673469387756,0.01020408163265306,0.030612244897959183,0.5102040816326531,0,0.01020408163265306,98,98.98,1.02,0,0
32036,2015,0,0.020771513353115726,0.001483679525222552,0.021513353115727003,0.008160237388724036,0.11646884272997032,0,0.07344213649851632,0.0051928783382789315,0.00370919881305638,0.17136498516320475,0.01483679525222552,0.017062314540059347,0.5126112759643917,0.001483679525222552,0.031899109792284865,1348,95.4,3.93,0.52,0.15
32036,2019,0,0.011597938144329897,6.443298969072165e-4,0.018685567010309278,0.007731958762886598,0.14304123711340205,0,0.08762886597938144,0.0032216494845360823,0.0032216494845360823,0.17783505154639176,0.020618556701030927,0.019329896907216496,0.47551546391752575,0.0019329896907216496,0.028994845360824743,1552,95.04,4.38,0.45,0
32037,2015,0,0.018518518518518517,0,0.023809523809523808,0,0.05291005291005291,0,0.11375661375661375,0.007936507936507936,0,0.1455026455026455,0,0.023809523809523808,0.5661375661375662,0.0026455026455026454,0.04497354497354497,378,96.03,3.97,0,0
32037,2019,0,0.015306122448979591,0,0.02295918367346939,0,0.07397959183673469,0,0.14285714285714285,0.00510204081632653,0,0.1377551020408163,0,0.030612244897959183,0.5229591836734694,0.002551020408163265,0.04591836734693878,392,96.68,3.32,0,0
32038,2015,0,0.019230769230769232,0,0.014792899408284023,0.008875739644970414,0.14349112426035504,0,0.09763313609467456,0.005917159763313609,0.0029585798816568047,0.13165680473372782,0.03106508875739645,0.008875739644970414,0.5103550295857988,0.0029585798816568047,0.022189349112426034,676,96.01,3.55,0.44,0
32038,2019,0,0.013020833333333334,0,0.018229166666666668,0.0026041666666666665,0.171875,0,0.10677083333333333,0.005208333333333333,0.00390625,0.12630208333333334,0.0234375,0.010416666666666666,0.4830729166666667,0.0013020833333333333,0.033854166666666664,768,95.57,3.78,0.65,0
32039,2015,0,0.019809523809523808,0.0038095238095238095,0.018285714285714287,0.011428571428571429,0.104,0,0.10171428571428572,0.004952380952380952,0,0.16723809523809524,0.02361904761904762,0.018285714285714287,0.49104761904761907,0.007619047619047619,0.02819047619047619,2625,92.99,6.32,0.5,0.19
32039,2019,0,0.01386001386001386,0.004851004851004851,0.015592515592515593,0.007276507276507277,0.1275121275121275,0,0.10984060984060984,0.0038115038115038116,3.465003465003465e-4,0.18052668052668053,0.02252252252252252,0.018711018711018712,0.4587664587664588,0.006237006237006237,0.030145530145530147,2886,91.82,7.17,0.8,0.1
32040,2015,0.04709141274238227,0.0221606648199446,0,0.01662049861495845,0.00554016620498615,0.060941828254847646,0,0.0997229916897507,0.00554016620498615,0,0.1440443213296399,0.008310249307479225,0.0110803324099723,0.5318559556786704,0.013850415512465374,0.0332409972299169,361,98.34,1.66,0,0
32040,2019,0.036016949152542374,0.0211864406779661,0.00423728813559322,0.01059322033898305,0.00847457627118644,0.08898305084745763,0,0.1228813559322034,0.00423728813559322,0,0.16101694915254236,0.014830508474576272,0.01059322033898305,0.4703389830508475,0.006355932203389831,0.04025423728813559,472,94.28,5.3,0.42,0
32041,2015,0,0,0,0,0,0.023255813953488372,0,0.13953488372093023,0.023255813953488372,0,0.18604651162790697,0,0,0.6046511627906976,0,0.023255813953488372,43,100,0,0,0
32041,2019,0,0.016666666666666666,0,0,0,0.05,0,0.13333333333333333,0.016666666666666666,0,0.18333333333333332,0,0,0.5666666666666667,0.016666666666666666,0.016666666666666666,60,100,0,0,0
32042,2015,0.0019342359767891683,0.017891682785299807,0.004835589941972921,0.013056092843326886,0.00918762088974855,0.10783365570599614,0,0.08317214700193423,0.005319148936170213,0.0019342359767891683,0.15522243713733075,0.022243713733075435,0.012088974854932301,0.5087040618955513,0.016924564796905222,0.039651837524177946,2068,92.79,6.29,0.58,0.34
32042,2019,9.111617312072893e-4,0.01275626423690205,0.008656036446469248,0.01366742596810934,0.012300683371298405,0.12391799544419134,0,0.09111617312072894,0.00592255125284738,0.002733485193621868,0.1612756264236902,0.020956719817767654,0.013211845102505695,0.4697038724373576,0.013211845102505695,0.04965831435079727,2195,90.84,8.15,0.64,0.18
32043,2015,0,0,0,0.11904761904761904,0,0.07142857142857142,0,0.19047619047619047,0.023809523809523808,0.023809523809523808,0.23809523809523808,0,0,0.30952380952380953,0,0.023809523809523808,42,97.62,2.38,0,0
32043,2019,0.021739130434782608,0.043478260869565216,0,0.10869565217391304,0,0.08695652173913043,0,0.21739130434782608,0.021739130434782608,0.021739130434782608,0.13043478260869565,0.021739130434782608,0,0.30434782608695654,0,0.021739130434782608,46,97.83,2.17,0,0
32044,2015,0.0032102728731942215,0.01765650080256822,0,0.01765650080256822,0.008025682182985553,0.11235955056179775,0,0.11075441412520064,0.009630818619582664,0,0.1476725521669342,0.014446227929373997,0.02086677367576244,0.5040128410914928,0.008025682182985553,0.025682182985553772,623,96.47,3.05,0.16,0.32
32044,2019,0.005856515373352855,0.010248901903367497,0,0.014641288433382138,0.013177159590043924,0.1376281112737921,0,0.11859443631039532,0.007320644216691069,0,0.1478770131771596,0.014641288433382138,0.01903367496339678,0.4787701317715959,0.0014641288433382138,0.03074670571010249,683,95.02,4.54,0.15,0.15
32045,2015,0.03937007874015748,0.01837270341207349,0.005249343832020997,0.026246719160104987,0.013123359580052493,0.14435695538057744,0,0.09711286089238845,0.007874015748031496,0.0026246719160104987,0.1679790026246719,0.015748031496062992,0.007874015748031496,0.4120734908136483,0.010498687664041995,0.031496062992125984,381,95.8,4.2,0,0
32045,2019,0.035955056179775284,0.0044943820224719105,0.011235955056179775,0.029213483146067417,0.008988764044943821,0.13258426966292136,0,0.10786516853932585,0.008988764044943821,0.0022471910112359553,0.1550561797752809,0.020224719101123594,0.017977528089887642,0.4134831460674157,0.006741573033707865,0.0449438202247191,445,96.18,3.15,0.67,0
32046,2015,0,0.02027027027027027,0,0.02702702702702703,0,0.16216216216216217,0,0.1554054054054054,0.006756756756756757,0,0.13513513513513514,0.013513513513513514,0.006756756756756757,0.43243243243243246,0.006756756756756757,0.033783783783783786,148,97.97,2.03,0,0
32046,2019,0.013513513513513514,0.013513513513513514,0,0.0472972972972973,0.006756756756756757,0.16891891891891891,0,0.10810810810810811,0.006756756756756757,0,0.16216216216216217,0.02027027027027027,0,0.40540540540540543,0.006756756756756757,0.04054054054054054,148,93.92,6.08,0,0
32047,2015,0.06172839506172839,0.015432098765432098,0,0.027777777777777776,0.015432098765432098,0.13580246913580246,0,0.12962962962962962,0.006172839506172839,0.0030864197530864196,0.13580246913580246,0.033950617283950615,0,0.39814814814814814,0.009259259259259259,0.027777777777777776,324,96.3,3.09,0.62,0
32047,2019,0.08191126279863481,0.017064846416382253,0,0.023890784982935155,0.017064846416382253,0.16040955631399317,0,0.11604095563139932,0.0034129692832764505,0.0034129692832764505,0.11262798634812286,0.030716723549488054,0.0034129692832764505,0.39590443686006827,0.010238907849829351,0.023890784982935155,293,97.95,2.05,0,0
32048,2015,6.142506142506142e-4,0.020884520884520884,0.0018427518427518428,0.017813267813267815,0.011056511056511056,0.15663390663390664,0,0.11486486486486487,0.005528255528255528,0.0018427518427518428,0.16277641277641278,0.030098280098280097,0.0042997542997543,0.4269041769041769,0.007371007371007371,0.03746928746928747,1628,95.52,4.12,0.25,0.12
32048,2019,0,0.012297372833985467,0.0016769144773616546,0.016769144773616546,0.008384572386808273,0.1587479038569033,0,0.11347121296813863,0.005030743432084964,0.0016769144773616546,0.17887087758524314,0.023476802683063163,0.010061486864169928,0.4253773057574064,0.006707657909446618,0.03745108999441028,1789,93.46,6.15,0.34,0.06
32049,2015,0.01918047079337402,0.020924149956408022,0.0034873583260680036,0.020924149956408022,0.006974716652136007,0.11159546643417612,0,0.11857018308631212,0.0026155187445510027,0,0.15867480383609417,0.02964254577157803,0.012205754141238012,0.46556233653007845,0.0017436791630340018,0.02789886660854403,1147,96.43,3.31,0.17,0.09
32049,2019,0.01721170395869191,0.018072289156626505,0.004302925989672977,0.014629948364888123,0.0034423407917383822,0.11876075731497418,0,0.12908777969018934,0.0017211703958691911,8.605851979345956e-4,0.1566265060240964,0.031841652323580036,0.01549053356282272,0.45611015490533563,0.0025817555938037868,0.029259896729776247,1162,95.09,4.39,0.52,0
32050,2015,0,0.028169014084507043,0,0.035211267605633804,0,0.04929577464788732,0,0.1056338028169014,0.02112676056338028,0.014084507042253521,0.1056338028169014,0,0.028169014084507043,0.5492957746478874,0.04929577464788732,0.014084507042253521,142,96.48,2.11,1.41,0
32050,2019,0,0.0111731843575419,0,0.0670391061452514,0.00558659217877095,0.0782122905027933,0,0.1452513966480447,0.01675977653631285,0.0111731843575419,0.09497206703910614,0.00558659217877095,0.027932960893854747,0.4581005586592179,0.061452513966480445,0.01675977653631285,179,96.65,2.23,0.56,0
32051,2015,0,0.019253910950661854,0,0.03369434416365824,0.007220216606498195,0.10469314079422383,0,0.07581227436823104,0.006016847172081829,0,0.16365824308062576,0.0036101083032490976,0.00842358604091456,0.5535499398315282,0,0.024067388688327317,831,97.35,2.41,0.24,0
32051,2019,0,0.014925373134328358,0,0.029850746268656716,0.006965174129353234,0.11741293532338308,0,0.08557213930348259,0.003980099502487562,0.001990049751243781,0.17114427860696518,0.009950248756218905,0.005970149253731343,0.5134328358208955,0.0029850746268656717,0.03582089552238806,1005,96.82,2.49,0.6,0.1
32052,2015,0.002386634844868735,0.016706443914081145,0,0.031026252983293555,0.00954653937947494,0.10739856801909307,0,0.162291169451074,0.00477326968973747,0,0.11455847255369929,0.007159904534606206,0.01909307875894988,0.4964200477326969,0,0.028639618138424822,419,98.57,1.43,0,0
32052,2019,0.004149377593360996,0.01037344398340249,0,0.022821576763485476,0.002074688796680498,0.13692946058091288,0,0.15352697095435686,0.002074688796680498,0,0.12033195020746888,0.01037344398340249,0.022821576763485476,0.47925311203319504,0.004149377593360996,0.03112033195020747,482,95.85,3.94,0,0
32053,2015,0.0024509803921568627,0.02696078431372549,0,0.03676470588235294,0.007352941176470588,0.1053921568627451,0,0.1053921568627451,0.007352941176470588,0,0.11274509803921569,0,0.014705882352941176,0.5612745098039216,0.0024509803921568627,0.01715686274509804,408,98.04,1.96,0,0
32053,2019,0,0.011389521640091117,0,0.029612756264236904,0.002277904328018223,0.10250569476082004,0,0.11845102505694761,0.009111617312072893,0,0.11845102505694761,0.002277904328018223,0.01366742596810934,0.5626423690205011,0.004555808656036446,0.025056947608200455,439,96.13,3.87,0,0
32054,2015,0,0.02727272727272727,0,0.03333333333333333,0.0030303030303030303,0.12121212121212122,0,0.07878787878787878,0.00909090909090909,0,0.11818181818181818,0.012121212121212121,0.015151515151515152,0.5545454545454546,0,0.02727272727272727,330,98.79,1.21,0,0
32054,2019,0,0.0053475935828877,0,0.026737967914438502,0.00267379679144385,0.12299465240641712,0,0.09090909090909091,0.013368983957219251,0,0.15240641711229946,0.016042780748663103,0.0213903743315508,0.5187165775401069,0.00267379679144385,0.026737967914438502,374,97.59,2.41,0,0
32055,2015,0.03038674033149171,0.022099447513812154,0,0.019337016574585635,0.006445672191528545,0.12246777163904236,0,0.1151012891344383,0.0055248618784530384,0.001841620626151013,0.16298342541436464,0.01565377532228361,0.01841620626151013,0.4429097605893186,0.0055248618784530384,0.03130755064456722,1086,96.5,3.04,0.46,0
32055,2019,0.03046716316858497,0.008124576844955992,0,0.016926201760324982,0.004739336492890996,0.14150304671631686,0,0.13270142180094788,0.002708192281651997,0.003385240352064997,0.15436696005416384,0.016249153689911984,0.01828029790115098,0.43398781313473256,0.008801624915368992,0.027758970886932972,1477,94.25,5.48,0.27,0
32056,2015,3.832886163280951e-4,0.02184745113070142,0.013287338699373962,0.015842596141561263,0.017886802095311103,0.133001149865849,0,0.08087389804522806,0.009709978280311742,0.0029385460585153954,0.16340871342787786,0.036795707167497124,0.017886802095311103,0.44027085728887183,0.012009709978280311,0.03385716110898173,7827,87.35,10.97,1.25,0.42
32056,2019,2.523977788995457e-4,0.017163048965169108,0.013881877839475013,0.01817264008076729,0.023472993437657748,0.15358404846037355,0,0.08480565371024736,0.004795557799091368,0.0018929833417465926,0.17074709742554264,0.032180716809692075,0.01678445229681979,0.42251388187783945,0.008581524482584554,0.03117112569409389,7924,85.88,12.56,1.19,0.25
32057,2015,0,0.023728813559322035,0.001694915254237288,0.022033898305084745,0.001694915254237288,0.07457627118644068,0,0.10847457627118644,0.005084745762711864,0,0.12542372881355932,0.003389830508474576,0.010169491525423728,0.5983050847457627,0.001694915254237288,0.023728813559322035,590,98.64,1.19,0.17,0
32057,2019,0,0.013114754098360656,0.001639344262295082,0.018032786885245903,0.004918032786885246,0.11475409836065574,0,0.09508196721311475,0.003278688524590164,0,0.11967213114754098,0.006557377049180328,0.011475409836065573,0.5868852459016394,0.001639344262295082,0.022950819672131147,610,98.2,1.8,0,0
32058,2015,0.06164383561643835,0.02054794520547945,0,0.02054794520547945,0,0.10273972602739725,0,0.1095890410958904,0.00684931506849315,0,0.1917808219178082,0,0,0.4520547945205479,0,0.03424657534246575,146,98.63,1.37,0,0
